Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","157","Nicaragua","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","294","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","19","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","20.81","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","19.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","155","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","154","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","10.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","9.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","9.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","83","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","78","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","7.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","7.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","5.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","4.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","593","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","586","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","36.81","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","40.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","40.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1140","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1100","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","66.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","64.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","87.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","85.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","614","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","582","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","42.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","40.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","39.61","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","36.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","567","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","571","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","28.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","28.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","39.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","39.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","689","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","702","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","48.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","48.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","47.81","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","49.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","331","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","330","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","36.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","35.91","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","19.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","384","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","367","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","27.99","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","26.7","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.97","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","24.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","457","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","459","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","42.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","42.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","26.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","423","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","417","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","26.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","26.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","33.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","32.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1027","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1007","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","58.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","56.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","82.42","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","81.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1036","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1045","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","74.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","75.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","71.4","Fc","Calculated data"
